bid_total,auction_total,bid_per_auction_mean,bid_per_auction_max,bid_per_auction_min,bid_per_auction_std,bid_per_auction_entropybidder_ratio_per_auction_mean,bidder_ratio_per_auction_max,bidder_ratio_per_auction_min,bidder_ratio_per_auction_std,bidder_ratio_per_auction_entropybid_override_num,bid_override_norm_num,bid_override_in_auction,bid_override_norm_num_in_auction,bid_override_by_total_bid_override_mean,bid_override_by_total_bid_override_max,bid_override_by_total_bid_override_min,bid_override_by_total_bid_override_std,bid_override_by_total_bid_override_entropycountry_per_bidder,country_per_bidder_entropy,country_per_auction_entropy_mean,country_per_auction_entropy_max,country_per_auction_entropy_min,country_per_auction_entropy_std,country_per_auction_entropy_entropydevice_per_bidder,device_per_bidder_entropy,device_per_auction_entropy_mean,device_per_auction_entropy_max,device_per_auction_entropy_min,device_per_auction_entropy_std,device_per_auction_entropy_entropyip_per_bidder,ip_per_bidder_entropy,ip_share_num,ip_per_auction_entropy_mean,ip_per_auction_entropy_max,ip_per_auction_entropy_min,ip_per_auction_entropy_std,ip_per_auction_entropy_std
0.0,24,18,1.3333333333333333,3,1,0.57735026919,0.972081956724793,1,0.041666666666666664,1,0.05555555555555555,0.05555555555555555,1.0,0.0,0.229061423645,-0.0,0.02954716586090308,0.18181818181818182,3.904572254109562e-05,0.0500628395909,0.5968825773261491,6,0.7466862542189246,1.0,1,1,0.0,1.0000000000000002,14,0.9085435920320826,1.0,1,1,0.0,1.0000000000000002,20,0.964452842004796,14,1.0,1,1,0.0,1.0000000000000002,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.125,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,0.049593252976,0.7750355328399647,0.125,0.20833333333333331,0.0,0.08333333333333333,0.24999999999999997,0.3333333333333333,0.3333333333333333,0.0,0.110239637961,0.8408374238476626,0.3333333333333333,0.0,0.20833333333333331,0.4583333333333333,0.4583333333333333,0.0,0.169250800097,0.7578273278720972
0.0,3,1,3.0,3,3,0.0,1,0,0,0,0,0,0,0,0,0,1.4359151086987736e-05,1.4359151086987736e-05,1.4359151086987736e-05,0.0,1,1,1,1.0,1,1,0.0,1,2,0.9182958340544894,1.0,1,1,0.0,1,3,0.9999999999999998,0,1.0,1,1,0.0,1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.6666666666666666,0.0,0.146328524345,0.20028426271971758,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.254587538609,0.355245321275764,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.276385399196,0.4591479170272447
0.0,4,4,1.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0014057628865748587,0.002403846153846154,0.0005827505827505828,0.000664192655442,0.9184342707121557,1,1,1.0,1,1,0.0,1.0,2,0.8112781244591328,1.0,1,1,0.0,1.0,4,1.0,4,1.0,1,1,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.041666666666666664,0.25,0.0,0.0931694990625,0.4362085839710631,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.117851130198,0.7737056144690831,0.25,0.25,0.25,0.25,0.25,0.25,0.0,1.0
0.0,1,1,1.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0.0005830903790087463,0.0005830903790087463,0.0005830903790087463,0.0,1,1,1,1.0,1,1,0.0,1,1,1,1.0,1,1,0.0,1,1,1,1,1.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.199826313471,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37267799625,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.433012701892,-0.0
0.0,155,23,6.739130434782608,38,1,9.0275779953,0.7880120149243512,5,0.03225806451612903,1,0.043478260869565216,0.043478260869565216,1.0,0.0,0.203931119992,-0.0,0.0017628900822294772,0.010092514718250631,4.22904508162057e-05,0.00208487749094,0.834596915465315,2,0.05622035839027107,1.0,1,1,0.0,1.0,53,0.8605196502952599,1.0,1,1,0.0,1.0,123,0.9626752614701286,52,1.0,1,1,0.0,1.0,0.13548387096774195,0.2064516129032258,0.07096774193548387,0.05161290322580645,0.01935483870967742,0.0064516129032258064,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.07096774193548387,0.03870967741935484,0.012903225806451613,0.05161290322580645,0.14838709677419354,0.06451612903225806,0.03225806451612903,0.025806451612903226,0.01935483870967742,0.012903225806451613,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.041666666666666664,0.2064516129032258,0.0,0.0522467519505,0.7930028974546128,0.4645161290322581,0.03870967741935484,0.11612903225806452,0.27741935483870966,0.0903225806451613,0.012903225806451613,0.4645161290322581,0.012903225806451613,0.157786310651,0.7596389084385563,0.4903225806451613,0.12903225806451613,0.33548387096774196,0.04516129032258065,0.4903225806451613,0.04516129032258065,0.174395044751,0.8078834841945389
0.0,1,1,1.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,4.786383695662579e-06,4.786383695662579e-06,4.786383695662579e-06,0.0,1,1,1,1.0,1,1,0.0,1,1,1,1.0,1,1,0.0,1,1,1,1,1.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.199826313471,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37267799625,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.433012701892,-0.0
0.0,8,8,1.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0012842617076964183,0.002570694087403599,0.0005091649694501018,0.000678509977165,0.9367723624948683,1,1,1.0,1,1,0.0,1.0,2,0.954434002924965,1.0,1,1,0.0,1.0,3,0.8868595071429147,3,1.0,1,1,0.0,1.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.041666666666666664,0.375,0.0,0.0931694990625,0.47015413144393475,0.5,0.0,0.25,0.0,0.125,0.125,0.5,0.0,0.171796067734,0.6769924126604477,0.5,0.25,0.0,0.25,0.5,0.0,0.176776695297,0.75
0.0,34,10,3.4,6,1,1.8,0.9307605328960209,1,0.029411764705882353,1,0.1,0.1,1.0,0.0,0.3,-0.0,0.010731658485038672,0.0176678445229682,4.314994606256742e-05,0.00577999028283,0.9167888342713229,3,0.72297396014751,1.0,1,1,0.0,0.9999999999999998,3,0.24075048345657657,1.0,1,1,0.0,0.9999999999999998,32,0.9939631564853626,5,1.0,1,1,0.0,0.9999999999999998,0.058823529411764705,0.029411764705882353,0.20588235294117646,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.041666666666666664,0.20588235294117646,0.0,0.0651702735309,0.6572090876278394,0.49999999999999994,0.411764705882353,0.0,0.0,0.058823529411764705,0.029411764705882353,0.49999999999999994,0.0,0.207046196882,0.5482375512786982,0.7941176470588235,0.11764705882352941,0.058823529411764705,0.029411764705882353,0.7941176470588235,0.029411764705882353,0.315748684612,0.5087025594720279
0.0,2,2,1.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0.00015374280059361856,0.00020868113522537563,9.880446596186147e-05,5.49383346318e-05,0.9058223366622952,1,1,1.0,1,1,0.0,1.0,2,1.0,1.0,1,1,0.0,1.0,2,1.0,2,1.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.199826313471,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37267799625,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.433012701892,-0.0
0.0,14,10,1.4,3,1,0.663324958071,0.9578791966200302,0,0,0,0,0,0,0,0,0,0.00030784424903383646,0.0008598452278589854,1.6719612104999164e-05,0.000266628239553,0.8425953596879493,5,0.7551630862513187,1.0,1,1,0.0,0.9999999999999998,11,0.9611009333744398,1.0,1,1,0.0,0.9999999999999998,12,0.9672960595199888,11,1.0,1,1,0.0,0.9999999999999998,0.14285714285714288,0.07142857142857144,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.21428571428571433,0.07142857142857144,0.0,0.07142857142857144,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.07142857142857144,0.041666666666666664,0.21428571428571433,0.0,0.0580166330048,0.6940091253221209,0.3571428571428571,0.0,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.3571428571428571,0.0,0.13468700594,0.7443722497961315,0.3571428571428571,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.3571428571428571,0.14285714285714285,0.079859570625,0.9620871761502205
